image,imin,imax,iavg,ient,istd,ip05,ip95,iba1,iba2,ip30,ip70,iske,ikur,iran,cene,ccor,ccon,chom,cent,rsre,rlre,rgln,rrpe,rrln,rlgr,rhgr,sgra,slap,swas,swav,swar,stev
133co_133_L_CC.png,3003,65288,45657.3780379186,5.39830111470211,5065.55919493517,42634,50614,1.63943175478435,2.2781640439821,44982,47196,-4.98464925988248,35.4327490209285,62285,0.0198557839316253,0.975903231293819,4.71577327426293,0.683437180027627,6.52106096194327,0.818680882009546,2.21050226015832,9914.41404132594,0.760600357741371,194141.055637039,6.18797599334177e-05,31230.8318462698,3725.76004655884,860.504515932741,257.788773613424,24460.7799650209,0.347861768605174,8047.68868320789
133co_133_L_MLO.png,5143,64232,46997.1898178995,5.39445614535424,5178.08372726053,44268,51871,1.78580842934981,2.41380495655204,46392,48458,-5.06969830749487,36.5026277589828,59089,0.0192873271333012,0.975773767881427,5.4661480206935,0.665076048370218,6.61301401726849,0.832918220688614,2.08565027163124,10120.3214795764,0.77813415825464,201927.587563823,0.000122514108222048,33428.7886404546,3854.6145721101,883.702512336247,265.777946197145,27634.7677849979,0.37320880387534,8259.67913150266
133co_133_R_CC.png,8014,64390,46754.0214566169,5.38746568538986,5121.9826164721,43311,50441,1.07085552321999,6.48964707203216,46497,48422,-5.04822571107625,33.1234953920616,56376,0.0184426770514685,0.978955666849086,5.15316618918873,0.658033220806076,6.64083987275184,0.837611061949049,2.03047255764225,8871.30719848852,0.784765744365584,178923.930612056,0.000141217507045449,31526.3912766425,3712.49687938144,879.92918134488,265.902382323535,25379.3999308886,0.356200740992001,7490.50637771064
133co_133_R_MLO.png,4467,57093,44439.8216345152,5.24787240345542,4810.8491235941,41611,47635,1.12950860050688,9.21271443875587,44281,45903,-5.8973624048334,42.730485753759,52626,0.0194033240581644,0.975526439546644,5.98490197935624,0.650852056489094,6.54349512721466,0.842526842128406,1.97619546634323,9658.24741173663,0.791566313888053,182067.408871101,0.000257671667595547,38356.018842997,3637.3347063616,839.719963641416,253.346120755225,25759.0661842136,0.362405613597738,7667.90611031277
137ca_208_L_CC.png,2359,65535,47288.8165311827,4.72068064995254,5705.77240579774,45857,50369,2.15124172806774,93.5565451675789,47274,48675,-6.03871297534077,43.0449825483672,63176,0.0306165830680302,0.974341904806464,6.14807194780596,0.664197421100317,5.89528390842979,0.833510040146791,2.0594566241809,13042.6930216432,0.779657891448201,166335.35334686,0.00129737889031122,33688.3933018158,4208.86066662635,965.374417449243,289.308671696182,30592.1271704065,0.421755780639,9481.85229510036
137ca_208_L_MLO.png,0,65535,43358.08675765,4.81204786130203,4875.83112389474,41552.95,46636,1.81588083476698,5.82325013773581,43134,44663,-6.08219772686782,45.46528908492,65535,0.0320095616923743,0.973055795384749,4.33681469321142,0.69804423080349,5.82373537415816,0.805623648649137,2.35649133852615,12093.2225164083,0.743117389144598,156832.360257399,8.61084659830254e-05,29085.135836936,3763.94516788443,820.764294266788,245.637201020038,25289.1653962276,0.358270116959734,8176.12012312744
137ca_208_R_CC.png,2405,65144,48903.6744810515,4.92696300197987,6018.02714215926,47022,52287,1.79803975290018,58.1881017371212,48876,50514,-5.89303932367909,40.411759877741,62739,0.0263845210073684,0.977450152381974,6.11325679740024,0.662186551390377,6.12305361828769,0.834165435836385,2.05359981213521,11108.2905290711,0.780204759442904,162163.829363971,0.00119820159502448,36580.4366664768,4217.64905068878,967.321389293603,293.105720504618,35276.0156187459,0.44551623336238,9329.16824319104
137ca_208_R_MLO.png,0,64911,47373.8644445923,5.37057418977633,5906.81046070121,43993,51717,1.28462280182646,5.59506935640214,47028,49309,-5.41128606200482,37.2556522417415,64911,0.0201210120169784,0.97995314712185,4.88210916736927,0.686855536136094,6.4537099691113,0.814600609538749,2.29929992605415,8252.09234737835,0.752450859826443,161203.53447773,0.000176541755116294,35509.1720709143,4090.90855542908,833.943337972702,249.404510317403,26378.7337694576,0.339723640414746,8623.60724545161
137co_137_L_CC.png,2453,65535,46815.8577376617,5.23029616411965,5228.59150725833,43851,50597,1.27531996368917,3.123515293649,46285,48474,-5.98243833346116,45.7830215829691,63082,0.0194448387667728,0.976376451743976,4.79303548807371,0.660975784031422,6.44016000564867,0.838011002272528,2.00117858361254,12843.446311702,0.786954338976058,245936.72041505,0.000979314715305643,32911.7284866664,3847.55487336758,982.986820778587,297.568049166771,30348.0534794046,0.434529213280216,8080.48673236402
137co_137_L_MLO.png,2160,65484,48833.4606073699,5.21232919522351,5109.39158842211,45946,52604,1.30583232304753,3.32422785006959,48358,50414,-5.98483632220663,46.4679800358308,63324,0.0208156773470117,0.975545762464525,4.67434094262836,0.669808787694896,6.39230087085664,0.82946600810976,2.10347274949062,13439.910446852,0.774270106783532,242299.761502735,7.00032077309203e-05,36105.59154967,3866.84465221394,930.697366417711,280.312626709876,28901.1596967217,0.383554077280341,8063.87509103746
